5,0,0,0
39,-0.02337098,0.04328191,-0.03323555
59,0.0493288,-0.08327663,-0.1347542
86,0.1009166,0.05328953,-0.0679493
115,0.228852,-0.06872118,-0.04622936
149,0.2316356,-0.07717907,-0.06217957
180,0.2290249,-0.07455647,-0.05917549
239,0.2392054,-0.0615716,-0.05962849
279,0.1064241,-0.05068779,-0.05369186
304,0.1285315,-0.05834103,-0.05702972
315,0.1403034,-0.01451671,0.02012253
390,0.08161664,-0.05646944,-0.03094673
438,0.1112759,-0.01257956,0.0292778
468,0.3416061,-0.1793802,0.07121563
489,0.3373325,-0.1308411,0.1105309
524,0.3487349,-0.04599094,0.1997948
555,0.3921211,0.02688766,0.2035618
589,0.3962815,0.0339359,0.2080917
626,0.4063904,0.05887747,0.2055407
653,0.4185021,0.08381307,0.241375
681,0.4224181,0.1013845,0.2620935
718,0.4794478,0.2476424,0.4394054
760,0.4815638,0.2645642,0.4472256
785,0.4880607,0.2613425,0.442791
815,0.5251586,0.3302753,0.4775047
849,0.5455852,0.3285378,0.4894257
884,0.5463183,0.3497154,0.5369425
972,0.7093608,0.1978964,0.4585028
1022,0.6893814,0.1611263,0.4197836
1051,0.6878555,0.1620799,0.4204035
1084,0.6700039,0.1705676,0.4553556
1121,0.6602824,0.2214015,0.6128311
1155,0.6695569,0.2497524,0.6753922
1188,0.6301463,0.2476186,0.7479906
1224,0.5978286,0.141862,0.6508827
1254,0.592947,0.1510829,0.6572723
1286,0.5835772,0.1271099,0.6269455
1322,0.557059,0.1150936,0.6364346
1349,0.490123,0.07944405,0.7010937
1381,0.5310118,0.1214594,0.6952047
1417,0.4933178,0.1288414,0.7142544
1460,0.4927158,0.1262724,0.7125139
1496,0.4962564,0.1252353,0.6358147
1530,0.4913509,0.09009242,0.5674362
1572,0.4832566,0.09547174,0.5966425
1599,0.4732072,0.09568632,0.5645752
1620,0.6609142,-0.05691946,0.5963802
1674,0.6182373,-0.07278919,0.6032467
1697,0.6136298,-0.05324185,0.6129503
1722,0.600791,-0.0503242,0.6028414
1769,0.5778432,-0.002148747,0.686574
1789,0.4565656,0.1901478,0.8772373
1820,0.4514456,0.1831263,0.8431196
1849,0.4619658,0.1301497,0.7591724
1885,0.4870534,0.1523823,0.687933
1915,0.4695833,0.1306146,0.692153
1981,0.4640043,0.1346946,0.6959915
2022,0.4718363,0.1227796,0.6623745
